LongName,RelicTier,Relic,Tier,Item,Droprate,Droprate Category
Meso F2 Relic (Flawless),Meso,F2,Flawless,Latron Prime Stock,20.00,Uncommon
Meso F2 Relic (Flawless),Meso,F2,Flawless,Ember Prime Chassis Blueprint,20.00,Uncommon
Meso F2 Relic (Flawless),Meso,F2,Flawless,Sicarus Prime Barrel,20.00,Uncommon
Meso F2 Relic (Radiant),Meso,F2,Radiant,Frost Prime Blueprint,10.00,Uncommon
Meso F2 Relic (Radiant),Meso,F2,Radiant,Reaper Prime Blade,20.00,Uncommon
Meso F2 Relic (Radiant),Meso,F2,Radiant,Forma Blueprint,20.00,Uncommon
Meso F2 Relic (Radiant),Meso,F2,Radiant,Latron Prime Stock,16.67,Uncommon
Meso F2 Relic (Radiant),Meso,F2,Radiant,Ember Prime Chassis Blueprint,16.67,Uncommon
Meso F2 Relic (Radiant),Meso,F2,Radiant,Sicarus Prime Barrel,16.67,Uncommon
Meso F3 Relic,Meso,F3,Intact,Frost Prime Blueprint,2.00,Rare
Meso F3 Relic,Meso,F3,Intact,Forma Blueprint,11.00,Uncommon
Meso F3 Relic,Meso,F3,Intact,Glaive Prime Disc,11.00,Uncommon
Meso F3 Relic,Meso,F3,Intact,Ember Prime Neuroptics Blueprint,25.33,Uncommon
Meso F3 Relic,Meso,F3,Intact,Reaper Prime Handle,25.33,Uncommon
Meso F3 Relic,Meso,F3,Intact,Loki Prime Blueprint,25.33,Uncommon
Meso F3 Relic (Exceptional),Meso,F3,Exceptional,Frost Prime Blueprint,4.00,Rare
Meso F3 Relic (Exceptional),Meso,F3,Exceptional,Forma Blueprint,13.00,Uncommon
Meso F3 Relic (Exceptional),Meso,F3,Exceptional,Glaive Prime Disc,13.00,Uncommon
Meso F3 Relic (Exceptional),Meso,F3,Exceptional,Ember Prime Neuroptics Blueprint,23.33,Uncommon
Meso F3 Relic (Exceptional),Meso,F3,Exceptional,Reaper Prime Handle,23.33,Uncommon
Meso F3 Relic (Exceptional),Meso,F3,Exceptional,Loki Prime Blueprint,23.33,Uncommon
Meso F3 Relic (Flawless),Meso,F3,Flawless,Frost Prime Blueprint,6.00,Rare
Meso F3 Relic (Flawless),Meso,F3,Flawless,Forma Blueprint,17.00,Uncommon
Meso F3 Relic (Flawless),Meso,F3,Flawless,Glaive Prime Disc,17.00,Uncommon
Meso F3 Relic (Flawless),Meso,F3,Flawless,Ember Prime Neuroptics Blueprint,20.00,Uncommon
Meso F3 Relic (Flawless),Meso,F3,Flawless,Reaper Prime Handle,20.00,Uncommon
Meso F3 Relic (Flawless),Meso,F3,Flawless,Loki Prime Blueprint,20.00,Uncommon
Meso F3 Relic (Radiant),Meso,F3,Radiant,Frost Prime Blueprint,10.00,Uncommon
Meso F3 Relic (Radiant),Meso,F3,Radiant,Forma Blueprint,20.00,Uncommon
Meso F3 Relic (Radiant),Meso,F3,Radiant,Glaive Prime Disc,20.00,Uncommon
Meso F3 Relic (Radiant),Meso,F3,Radiant,Ember Prime Neuroptics Blueprint,16.67,Uncommon
Meso F3 Relic (Radiant),Meso,F3,Radiant,Reaper Prime Handle,16.67,Uncommon
Meso F3 Relic (Radiant),Meso,F3,Radiant,Loki Prime Blueprint,16.67,Uncommon
Meso G1 Relic,Meso,G1,Intact,Galatine Prime Blueprint,2.00,Rare
Meso G1 Relic,Meso,G1,Intact,Silva & Aegis Prime Blade,11.00,Uncommon
Meso G1 Relic,Meso,G1,Intact,Ballistica Prime String,11.00,Uncommon
Meso G1 Relic,Meso,G1,Intact,Venka Prime Blades,25.33,Uncommon
Meso G1 Relic,Meso,G1,Intact,Braton Prime Barrel,25.33,Uncommon
Meso G1 Relic,Meso,G1,Intact,Forma Blueprint,25.33,Uncommon
Meso G1 Relic (Exceptional),Meso,G1,Exceptional,Galatine Prime Blueprint,4.00,Rare
Meso G1 Relic (Exceptional),Meso,G1,Exceptional,Silva & Aegis Prime Blade,13.00,Uncommon
Meso G1 Relic (Exceptional),Meso,G1,Exceptional,Ballistica Prime String,13.00,Uncommon
Meso G1 Relic (Exceptional),Meso,G1,Exceptional,Venka Prime Blades,23.33,Uncommon
Meso G1 Relic (Exceptional),Meso,G1,Exceptional,Braton Prime Barrel,23.33,Uncommon
Meso G1 Relic (Exceptional),Meso,G1,Exceptional,Forma Blueprint,23.33,Uncommon
Meso G1 Relic (Flawless),Meso,G1,Flawless,Galatine Prime Blueprint,6.00,Rare
Meso G1 Relic (Flawless),Meso,G1,Flawless,Silva & Aegis Prime Blade,17.00,Uncommon
Meso G1 Relic (Flawless),Meso,G1,Flawless,Ballistica Prime String,17.00,Uncommon
Meso G1 Relic (Flawless),Meso,G1,Flawless,Venka Prime Blades,20.00,Uncommon
Meso G1 Relic (Flawless),Meso,G1,Flawless,Braton Prime Barrel,20.00,Uncommon
Meso G1 Relic (Flawless),Meso,G1,Flawless,Forma Blueprint,20.00,Uncommon
Meso G1 Relic (Radiant),Meso,G1,Radiant,Galatine Prime Blueprint,10.00,Uncommon
Meso G1 Relic (Radiant),Meso,G1,Radiant,Silva & Aegis Prime Blade,20.00,Uncommon
Meso G1 Relic (Radiant),Meso,G1,Radiant,Ballistica Prime String,20.00,Uncommon
Meso G1 Relic (Radiant),Meso,G1,Radiant,Venka Prime Blades,16.67,Uncommon
Meso G1 Relic (Radiant),Meso,G1,Radiant,Braton Prime Barrel,16.67,Uncommon
Meso G1 Relic (Radiant),Meso,G1,Radiant,Forma Blueprint,16.67,Uncommon
Meso H1 Relic,Meso,H1,Intact,Helios Prime Cerebrum,2.00,Rare
Meso H1 Relic,Meso,H1,Intact,Oberon Prime Blueprint,11.00,Uncommon
Meso H1 Relic,Meso,H1,Intact,Fragor Prime Blueprint,11.00,Uncommon
Meso H1 Relic,Meso,H1,Intact,Paris Prime Blueprint,25.33,Uncommon
Meso H1 Relic,Meso,H1,Intact,Mirage Prime Neuroptics Blueprint,25.33,Uncommon
Meso H1 Relic,Meso,H1,Intact,Hydroid Prime Chassis Blueprint,25.33,Uncommon
Meso H1 Relic (Exceptional),Meso,H1,Exceptional,Helios Prime Cerebrum,4.00,Rare
Meso H1 Relic (Exceptional),Meso,H1,Exceptional,Oberon Prime Blueprint,13.00,Uncommon
Meso H1 Relic (Exceptional),Meso,H1,Exceptional,Fragor Prime Blueprint,13.00,Uncommon
Meso H1 Relic (Exceptional),Meso,H1,Exceptional,Paris Prime Blueprint,23.33,Uncommon
Meso H1 Relic (Exceptional),Meso,H1,Exceptional,Mirage Prime Neuroptics Blueprint,23.33,Uncommon
Meso H1 Relic (Exceptional),Meso,H1,Exceptional,Hydroid Prime Chassis Blueprint,23.33,Uncommon
Meso H1 Relic (Flawless),Meso,H1,Flawless,Helios Prime Cerebrum,6.00,Rare
Meso H1 Relic (Flawless),Meso,H1,Flawless,Oberon Prime Blueprint,17.00,Uncommon
Meso H1 Relic (Flawless),Meso,H1,Flawless,Fragor Prime Blueprint,17.00,Uncommon
Meso H1 Relic (Flawless),Meso,H1,Flawless,Paris Prime Blueprint,20.00,Uncommon
Meso H1 Relic (Flawless),Meso,H1,Flawless,Mirage Prime Neuroptics Blueprint,20.00,Uncommon
Meso H1 Relic (Flawless),Meso,H1,Flawless,Hydroid Prime Chassis Blueprint,20.00,Uncommon
Meso H1 Relic (Radiant),Meso,H1,Radiant,Helios Prime Cerebrum,10.00,Uncommon
Meso H1 Relic (Radiant),Meso,H1,Radiant,Oberon Prime Blueprint,20.00,Uncommon
Meso H1 Relic (Radiant),Meso,H1,Radiant,Fragor Prime Blueprint,20.00,Uncommon
Meso H1 Relic (Radiant),Meso,H1,Radiant,Paris Prime Blueprint,16.67,Uncommon
Meso H1 Relic (Radiant),Meso,H1,Radiant,Mirage Prime Neuroptics Blueprint,16.67,Uncommon
Meso H1 Relic (Radiant),Meso,H1,Radiant,Hydroid Prime Chassis Blueprint,16.67,Uncommon
Meso K1 Relic,Meso,K1,Intact,Kogake Prime Gauntlet,2.00,Rare
Meso K1 Relic,Meso,K1,Intact,Akstiletto Prime Barrel,11.00,Uncommon
Meso K1 Relic,Meso,K1,Intact,Tigris Prime Receiver,11.00,Uncommon
Meso K1 Relic,Meso,K1,Intact,Nekros Prime Chassis Blueprint,25.33,Uncommon
Meso K1 Relic,Meso,K1,Intact,Orthos Prime Handle,25.33,Uncommon
Meso K1 Relic,Meso,K1,Intact,Cernos Prime Upper Limb,25.33,Uncommon
Meso K1 Relic (Exceptional),Meso,K1,Exceptional,Kogake Prime Gauntlet,4.00,Rare
Meso K1 Relic (Exceptional),Meso,K1,Exceptional,Akstiletto Prime Barrel,13.00,Uncommon
Meso K1 Relic (Exceptional),Meso,K1,Exceptional,Tigris Prime Receiver,13.00,Uncommon
Meso K1 Relic (Exceptional),Meso,K1,Exceptional,Nekros Prime Chassis Blueprint,23.33,Uncommon
Meso K1 Relic (Exceptional),Meso,K1,Exceptional,Orthos Prime Handle,23.33,Uncommon
Meso K1 Relic (Exceptional),Meso,K1,Exceptional,Cernos Prime Upper Limb,23.33,Uncommon
Meso K1 Relic (Flawless),Meso,K1,Flawless,Kogake Prime Gauntlet,6.00,Rare
Meso K1 Relic (Flawless),Meso,K1,Flawless,Akstiletto Prime Barrel,17.00,Uncommon
Meso K1 Relic (Flawless),Meso,K1,Flawless,Tigris Prime Receiver,17.00,Uncommon
Meso K1 Relic (Flawless),Meso,K1,Flawless,Nekros Prime Chassis Blueprint,20.00,Uncommon
Meso K1 Relic (Flawless),Meso,K1,Flawless,Orthos Prime Handle,20.00,Uncommon
Meso K1 Relic (Flawless),Meso,K1,Flawless,Cernos Prime Upper Limb,20.00,Uncommon
Meso K1 Relic (Radiant),Meso,K1,Radiant,Kogake Prime Gauntlet,10.00,Uncommon
Meso K1 Relic (Radiant),Meso,K1,Radiant,Akstiletto Prime Barrel,20.00,Uncommon
Meso K1 Relic (Radiant),Meso,K1,Radiant,Tigris Prime Receiver,20.00,Uncommon
Meso K1 Relic (Radiant),Meso,K1,Radiant,Nekros Prime Chassis Blueprint,16.67,Uncommon
Meso K1 Relic (Radiant),Meso,K1,Radiant,Orthos Prime Handle,16.67,Uncommon
Meso K1 Relic (Radiant),Meso,K1,Radiant,Cernos Prime Upper Limb,16.67,Uncommon
Meso M1 Relic,Meso,M1,Intact,Mag Prime Blueprint,2.00,Rare
Meso M1 Relic,Meso,M1,Intact,Boar Prime Barrel,11.00,Uncommon
Meso M1 Relic,Meso,M1,Intact,Rhino Prime Chassis Blueprint,11.00,Uncommon
Meso M1 Relic,Meso,M1,Intact,Dakra Prime Handle,25.33,Uncommon
Meso M1 Relic,Meso,M1,Intact,Boltor Prime Barrel,25.33,Uncommon
Meso M1 Relic,Meso,M1,Intact,Ankyros Prime Gauntlet,25.33,Uncommon
Meso M1 Relic (Exceptional),Meso,M1,Exceptional,Mag Prime Blueprint,4.00,Rare
Meso M1 Relic (Exceptional),Meso,M1,Exceptional,Boar Prime Barrel,13.00,Uncommon
Meso M1 Relic (Exceptional),Meso,M1,Exceptional,Rhino Prime Chassis Blueprint,13.00,Uncommon
Meso M1 Relic (Exceptional),Meso,M1,Exceptional,Dakra Prime Handle,23.33,Uncommon
Meso M1 Relic (Exceptional),Meso,M1,Exceptional,Boltor Prime Barrel,23.33,Uncommon
Meso M1 Relic (Exceptional),Meso,M1,Exceptional,Ankyros Prime Gauntlet,23.33,Uncommon
Meso M1 Relic (Flawless),Meso,M1,Flawless,Mag Prime Blueprint,6.00,Rare
Meso M1 Relic (Flawless),Meso,M1,Flawless,Boar Prime Barrel,17.00,Uncommon
Meso M1 Relic (Flawless),Meso,M1,Flawless,Rhino Prime Chassis Blueprint,17.00,Uncommon
Meso M1 Relic (Flawless),Meso,M1,Flawless,Dakra Prime Handle,20.00,Uncommon
Meso M1 Relic (Flawless),Meso,M1,Flawless,Boltor Prime Barrel,20.00,Uncommon
Meso M1 Relic (Flawless),Meso,M1,Flawless,Ankyros Prime Gauntlet,20.00,Uncommon
Meso M1 Relic (Radiant),Meso,M1,Radiant,Mag Prime Blueprint,10.00,Uncommon
Meso M1 Relic (Radiant),Meso,M1,Radiant,Boar Prime Barrel,20.00,Uncommon
Meso M1 Relic (Radiant),Meso,M1,Radiant,Rhino Prime Chassis Blueprint,20.00,Uncommon
Meso M1 Relic (Radiant),Meso,M1,Radiant,Dakra Prime Handle,16.67,Uncommon
Meso M1 Relic (Radiant),Meso,M1,Radiant,Boltor Prime Barrel,16.67,Uncommon
Meso M1 Relic (Radiant),Meso,M1,Radiant,Ankyros Prime Gauntlet,16.67,Uncommon
Meso N1 Relic,Meso,N1,Intact,Fang Prime Handle,25.33,Uncommon
Meso N1 Relic,Meso,N1,Intact,Braton Prime Stock,25.33,Uncommon
Meso N1 Relic,Meso,N1,Intact,Fang Prime Blueprint,25.33,Uncommon
Meso N1 Relic,Meso,N1,Intact,Forma Blueprint,11.00,Uncommon
Meso N1 Relic,Meso,N1,Intact,Nyx Prime Neuroptics Blueprint,2.00,Rare
Meso N1 Relic,Meso,N1,Intact,Dual Kamas Prime Handle,11.00,Uncommon
Meso N1 Relic (Exceptional),Meso,N1,Exceptional,Fang Prime Handle,23.33,Uncommon
Meso N1 Relic (Exceptional),Meso,N1,Exceptional,Braton Prime Stock,23.33,Uncommon
Meso N1 Relic (Exceptional),Meso,N1,Exceptional,Fang Prime Blueprint,23.33,Uncommon
Meso N1 Relic (Exceptional),Meso,N1,Exceptional,Forma Blueprint,13.00,Uncommon
Meso N1 Relic (Exceptional),Meso,N1,Exceptional,Nyx Prime Neuroptics Blueprint,4.00,Rare
Meso N1 Relic (Exceptional),Meso,N1,Exceptional,Dual Kamas Prime Handle,13.00,Uncommon
Meso N1 Relic (Flawless),Meso,N1,Flawless,Fang Prime Handle,20.00,Uncommon
Meso N1 Relic (Flawless),Meso,N1,Flawless,Braton Prime Stock,20.00,Uncommon
Meso N1 Relic (Flawless),Meso,N1,Flawless,Fang Prime Blueprint,20.00,Uncommon
Meso N1 Relic (Flawless),Meso,N1,Flawless,Forma Blueprint,17.00,Uncommon
Meso N1 Relic (Flawless),Meso,N1,Flawless,Nyx Prime Neuroptics Blueprint,6.00,Rare
Meso N1 Relic (Flawless),Meso,N1,Flawless,Dual Kamas Prime Handle,17.00,Uncommon
Meso N1 Relic (Radiant),Meso,N1,Radiant,Fang Prime Handle,16.67,Uncommon
Meso N1 Relic (Radiant),Meso,N1,Radiant,Braton Prime Stock,16.67,Uncommon
Meso N1 Relic (Radiant),Meso,N1,Radiant,Fang Prime Blueprint,16.67,Uncommon
Meso N1 Relic (Radiant),Meso,N1,Radiant,Forma Blueprint,20.00,Uncommon
Meso N1 Relic (Radiant),Meso,N1,Radiant,Nyx Prime Neuroptics Blueprint,10.00,Uncommon
Meso N1 Relic (Radiant),Meso,N1,Radiant,Dual Kamas Prime Handle,20.00,Uncommon
Meso N2 Relic,Meso,N2,Intact,Ash Prime Neuroptics Blueprint,11.00,Uncommon
Meso N2 Relic,Meso,N2,Intact,Vauban Prime Neuroptics Blueprint,2.00,Rare
Meso N2 Relic,Meso,N2,Intact,Hikou Prime Blueprint,25.33,Uncommon
Meso N2 Relic,Meso,N2,Intact,Bronco Prime Blueprint,25.33,Uncommon
Meso N2 Relic,Meso,N2,Intact,Forma Blueprint,11.00,Uncommon
Meso N2 Relic,Meso,N2,Intact,Fang Prime Handle,25.33,Uncommon
Meso N2 Relic (Exceptional),Meso,N2,Exceptional,Ash Prime Neuroptics Blueprint,13.00,Uncommon
Meso N2 Relic (Exceptional),Meso,N2,Exceptional,Vauban Prime Neuroptics Blueprint,4.00,Rare
Meso N2 Relic (Exceptional),Meso,N2,Exceptional,Hikou Prime Blueprint,23.33,Uncommon
Meso N2 Relic (Exceptional),Meso,N2,Exceptional,Bronco Prime Blueprint,23.33,Uncommon
Meso N2 Relic (Exceptional),Meso,N2,Exceptional,Forma Blueprint,13.00,Uncommon
Meso N2 Relic (Exceptional),Meso,N2,Exceptional,Fang Prime Handle,23.33,Uncommon
Meso N2 Relic (Flawless),Meso,N2,Flawless,Ash Prime Neuroptics Blueprint,17.00,Uncommon
Meso N2 Relic (Flawless),Meso,N2,Flawless,Vauban Prime Neuroptics Blueprint,6.00,Rare
Meso N2 Relic (Flawless),Meso,N2,Flawless,Hikou Prime Blueprint,20.00,Uncommon
Meso N2 Relic (Flawless),Meso,N2,Flawless,Bronco Prime Blueprint,20.00,Uncommon
Meso N2 Relic (Flawless),Meso,N2,Flawless,Forma Blueprint,17.00,Uncommon
Meso N2 Relic (Flawless),Meso,N2,Flawless,Fang Prime Handle,20.00,Uncommon
Meso N2 Relic (Radiant),Meso,N2,Radiant,Ash Prime Neuroptics Blueprint,20.00,Uncommon
Meso N2 Relic (Radiant),Meso,N2,Radiant,Vauban Prime Neuroptics Blueprint,10.00,Uncommon
Meso N2 Relic (Radiant),Meso,N2,Radiant,Hikou Prime Blueprint,16.67,Uncommon
Meso N2 Relic (Radiant),Meso,N2,Radiant,Bronco Prime Blueprint,16.67,Uncommon
Meso N2 Relic (Radiant),Meso,N2,Radiant,Forma Blueprint,20.00,Uncommon
Meso N2 Relic (Radiant),Meso,N2,Radiant,Fang Prime Handle,16.67,Uncommon
Meso N3 Relic,Meso,N3,Intact,Nekros Prime Blueprint,2.00,Rare
Meso N3 Relic,Meso,N3,Intact,Euphona Prime Barrel,11.00,Uncommon
Meso N3 Relic,Meso,N3,Intact,Carrier Prime Cerebrum,11.00,Uncommon
Meso N3 Relic,Meso,N3,Intact,Burston Prime Stock,25.33,Uncommon
Meso N3 Relic,Meso,N3,Intact,Bronco Prime Blueprint,25.33,Uncommon
Meso N3 Relic,Meso,N3,Intact,Braton Prime Barrel,25.33,Uncommon
Meso N3 Relic (Exceptional),Meso,N3,Exceptional,Nekros Prime Blueprint,4.00,Rare
Meso N3 Relic (Exceptional),Meso,N3,Exceptional,Euphona Prime Barrel,13.00,Uncommon
Meso N3 Relic (Exceptional),Meso,N3,Exceptional,Carrier Prime Cerebrum,13.00,Uncommon
Meso N3 Relic (Exceptional),Meso,N3,Exceptional,Burston Prime Stock,23.33,Uncommon
Meso N3 Relic (Exceptional),Meso,N3,Exceptional,Bronco Prime Blueprint,23.33,Uncommon
Meso N3 Relic (Exceptional),Meso,N3,Exceptional,Braton Prime Barrel,23.33,Uncommon
Meso N3 Relic (Flawless),Meso,N3,Flawless,Nekros Prime Blueprint,6.00,Rare
Meso N3 Relic (Flawless),Meso,N3,Flawless,Euphona Prime Barrel,17.00,Uncommon
Meso N3 Relic (Flawless),Meso,N3,Flawless,Carrier Prime Cerebrum,17.00,Uncommon
Meso N3 Relic (Flawless),Meso,N3,Flawless,Burston Prime Stock,20.00,Uncommon
Meso N3 Relic (Flawless),Meso,N3,Flawless,Bronco Prime Blueprint,20.00,Uncommon
Meso N3 Relic (Flawless),Meso,N3,Flawless,Braton Prime Barrel,20.00,Uncommon
Meso N3 Relic (Radiant),Meso,N3,Radiant,Nekros Prime Blueprint,10.00,Uncommon
Meso N3 Relic (Radiant),Meso,N3,Radiant,Euphona Prime Barrel,20.00,Uncommon
Meso N3 Relic (Radiant),Meso,N3,Radiant,Carrier Prime Cerebrum,20.00,Uncommon
Meso N3 Relic (Radiant),Meso,N3,Radiant,Burston Prime Stock,16.67,Uncommon
Meso N3 Relic (Radiant),Meso,N3,Radiant,Bronco Prime Blueprint,16.67,Uncommon
Meso N3 Relic (Radiant),Meso,N3,Radiant,Braton Prime Barrel,16.67,Uncommon
Meso N4 Relic,Meso,N4,Intact,Nikana Prime Blade,2.00,Rare
Meso N4 Relic,Meso,N4,Intact,Forma Blueprint,11.00,Uncommon
Meso N4 Relic,Meso,N4,Intact,Oberon Prime Blueprint,11.00,Uncommon
Meso N4 Relic,Meso,N4,Intact,Paris Prime Upper Limb,25.33,Uncommon
Meso N4 Relic,Meso,N4,Intact,Saryn Prime Systems Blueprint,25.33,Uncommon
Meso N4 Relic,Meso,N4,Intact,Orthos Prime Handle,25.33,Uncommon
Meso N4 Relic (Exceptional),Meso,N4,Exceptional,Nikana Prime Blade,4.00,Rare
Meso N4 Relic (Exceptional),Meso,N4,Exceptional,Forma Blueprint,13.00,Uncommon
Meso N4 Relic (Exceptional),Meso,N4,Exceptional,Oberon Prime Blueprint,13.00,Uncommon
Meso N4 Relic (Exceptional),Meso,N4,Exceptional,Paris Prime Upper Limb,23.33,Uncommon
Meso N4 Relic (Exceptional),Meso,N4,Exceptional,Saryn Prime Systems Blueprint,23.33,Uncommon
Meso N4 Relic (Exceptional),Meso,N4,Exceptional,Orthos Prime Handle,23.33,Uncommon
Meso N4 Relic (Flawless),Meso,N4,Flawless,Nikana Prime Blade,6.00,Rare
Meso N4 Relic (Flawless),Meso,N4,Flawless,Forma Blueprint,17.00,Uncommon
Meso N4 Relic (Flawless),Meso,N4,Flawless,Oberon Prime Blueprint,17.00,Uncommon
Meso N4 Relic (Flawless),Meso,N4,Flawless,Paris Prime Upper Limb,20.00,Uncommon
Meso N4 Relic (Flawless),Meso,N4,Flawless,Saryn Prime Systems Blueprint,20.00,Uncommon
Meso N4 Relic (Flawless),Meso,N4,Flawless,Orthos Prime Handle,20.00,Uncommon
Meso N4 Relic (Radiant),Meso,N4,Radiant,Nikana Prime Blade,10.00,Uncommon
Meso N4 Relic (Radiant),Meso,N4,Radiant,Forma Blueprint,20.00,Uncommon
Meso N4 Relic (Radiant),Meso,N4,Radiant,Oberon Prime Blueprint,20.00,Uncommon
Meso N4 Relic (Radiant),Meso,N4,Radiant,Paris Prime Upper Limb,16.67,Uncommon
Meso N4 Relic (Radiant),Meso,N4,Radiant,Saryn Prime Systems Blueprint,16.67,Uncommon
Meso N4 Relic (Radiant),Meso,N4,Radiant,Orthos Prime Handle,16.67,Uncommon
Meso N5 Relic,Meso,N5,Intact,Nekros Prime Systems Blueprint,2.00,Rare
Meso N5 Relic,Meso,N5,Intact,Hydroid Prime Blueprint,11.00,Uncommon
Meso N5 Relic,Meso,N5,Intact,Tigris Prime Receiver,11.00,Uncommon
Meso N5 Relic,Meso,N5,Intact,Braton Prime Stock,25.33,Uncommon
Meso N5 Relic,Meso,N5,Intact,Forma Blueprint,25.33,Uncommon
Meso N5 Relic,Meso,N5,Intact,Lex Prime Receiver,25.33,Uncommon
Meso N5 Relic (Exceptional),Meso,N5,Exceptional,Nekros Prime Systems Blueprint,4.00,Rare
Meso N5 Relic (Exceptional),Meso,N5,Exceptional,Hydroid Prime Blueprint,13.00,Uncommon
Meso N5 Relic (Exceptional),Meso,N5,Exceptional,Tigris Prime Receiver,13.00,Uncommon
Meso N5 Relic (Exceptional),Meso,N5,Exceptional,Braton Prime Stock,23.33,Uncommon
Meso N5 Relic (Exceptional),Meso,N5,Exceptional,Forma Blueprint,23.33,Uncommon
Meso N5 Relic (Exceptional),Meso,N5,Exceptional,Lex Prime Receiver,23.33,Uncommon
Meso N5 Relic (Flawless),Meso,N5,Flawless,Nekros Prime Systems Blueprint,6.00,Rare
Meso N5 Relic (Flawless),Meso,N5,Flawless,Hydroid Prime Blueprint,17.00,Uncommon
Meso N5 Relic (Flawless),Meso,N5,Flawless,Tigris Prime Receiver,17.00,Uncommon
Meso N5 Relic (Flawless),Meso,N5,Flawless,Braton Prime Stock,20.00,Uncommon
Meso N5 Relic (Flawless),Meso,N5,Flawless,Forma Blueprint,20.00,Uncommon
Meso N5 Relic (Flawless),Meso,N5,Flawless,Lex Prime Receiver,20.00,Uncommon
Meso N5 Relic (Radiant),Meso,N5,Radiant,Nekros Prime Systems Blueprint,10.00,Uncommon
Meso N5 Relic (Radiant),Meso,N5,Radiant,Hydroid Prime Blueprint,20.00,Uncommon
Meso N5 Relic (Radiant),Meso,N5,Radiant,Tigris Prime Receiver,20.00,Uncommon
Meso N5 Relic (Radiant),Meso,N5,Radiant,Braton Prime Stock,16.67,Uncommon
Meso N5 Relic (Radiant),Meso,N5,Radiant,Forma Blueprint,16.67,Uncommon
Meso N5 Relic (Radiant),Meso,N5,Radiant,Lex Prime Receiver,16.67,Uncommon
Meso N6 Relic,Meso,N6,Intact,Nyx Prime Neuroptics Blueprint,2.00,Rare
Meso N6 Relic,Meso,N6,Intact,Scindo Prime Handle,11.00,Uncommon
Meso N6 Relic,Meso,N6,Intact,Rhino Prime Chassis Blueprint,11.00,Uncommon
Meso N6 Relic,Meso,N6,Intact,Forma Blueprint,25.33,Uncommon
Meso N6 Relic,Meso,N6,Intact,Boltor Prime Barrel,25.33,Uncommon
Meso N6 Relic,Meso,N6,Intact,Hikou Prime Pouch,25.33,Uncommon
Meso N6 Relic (Exceptional),Meso,N6,Exceptional,Nyx Prime Neuroptics Blueprint,4.00,Rare
Meso N6 Relic (Exceptional),Meso,N6,Exceptional,Scindo Prime Handle,13.00,Uncommon
Meso N6 Relic (Exceptional),Meso,N6,Exceptional,Rhino Prime Chassis Blueprint,13.00,Uncommon
Meso N6 Relic (Exceptional),Meso,N6,Exceptional,Forma Blueprint,23.33,Uncommon
Meso N6 Relic (Exceptional),Meso,N6,Exceptional,Boltor Prime Barrel,23.33,Uncommon
Meso N6 Relic (Exceptional),Meso,N6,Exceptional,Hikou Prime Pouch,23.33,Uncommon
Meso N6 Relic (Flawless),Meso,N6,Flawless,Nyx Prime Neuroptics Blueprint,6.00,Rare
Meso N6 Relic (Flawless),Meso,N6,Flawless,Scindo Prime Handle,17.00,Uncommon
Meso N6 Relic (Flawless),Meso,N6,Flawless,Rhino Prime Chassis Blueprint,17.00,Uncommon
Meso N6 Relic (Flawless),Meso,N6,Flawless,Forma Blueprint,20.00,Uncommon
Meso N6 Relic (Flawless),Meso,N6,Flawless,Boltor Prime Barrel,20.00,Uncommon
Meso N6 Relic (Flawless),Meso,N6,Flawless,Hikou Prime Pouch,20.00,Uncommon
Meso N6 Relic (Radiant),Meso,N6,Radiant,Nyx Prime Neuroptics Blueprint,10.00,Uncommon
Meso N6 Relic (Radiant),Meso,N6,Radiant,Scindo Prime Handle,20.00,Uncommon
Meso N6 Relic (Radiant),Meso,N6,Radiant,Rhino Prime Chassis Blueprint,20.00,Uncommon
Meso N6 Relic (Radiant),Meso,N6,Radiant,Forma Blueprint,16.67,Uncommon
Meso N6 Relic (Radiant),Meso,N6,Radiant,Boltor Prime Barrel,16.67,Uncommon
Meso N6 Relic (Radiant),Meso,N6,Radiant,Hikou Prime Pouch,16.67,Uncommon
Meso O1 Relic,Meso,O1,Intact,Oberon Prime Neuroptics Blueprint,2.00,Rare
Meso O1 Relic,Meso,O1,Intact,Akstiletto Prime Link,11.00,Uncommon
Meso O1 Relic,Meso,O1,Intact,Cernos Prime String,11.00,Uncommon
Meso O1 Relic,Meso,O1,Intact,Forma Blueprint,25.33,Uncommon
Meso O1 Relic,Meso,O1,Intact,Akbronco Prime Blueprint,25.33,Uncommon
Meso O1 Relic,Meso,O1,Intact,Paris Prime Lower Limb,25.33,Uncommon
Meso O1 Relic (Exceptional),Meso,O1,Exceptional,Oberon Prime Neuroptics Blueprint,4.00,Rare
Meso O1 Relic (Exceptional),Meso,O1,Exceptional,Akstiletto Prime Link,13.00,Uncommon
Meso O1 Relic (Exceptional),Meso,O1,Exceptional,Cernos Prime String,13.00,Uncommon
Meso O1 Relic (Exceptional),Meso,O1,Exceptional,Forma Blueprint,23.33,Uncommon
Meso O1 Relic (Exceptional),Meso,O1,Exceptional,Akbronco Prime Blueprint,23.33,Uncommon
Meso O1 Relic (Exceptional),Meso,O1,Exceptional,Paris Prime Lower Limb,23.33,Uncommon
Meso O1 Relic (Flawless),Meso,O1,Flawless,Oberon Prime Neuroptics Blueprint,6.00,Rare
Meso O1 Relic (Flawless),Meso,O1,Flawless,Akstiletto Prime Link,17.00,Uncommon
